968,0,1,1,1,2,4,2,1,0
0,1122,4,0,1,0,3,0,5,0
4,1,992,8,3,0,4,6,13,1
0,0,7,975,0,3,1,9,12,3
2,0,3,0,945,1,6,4,2,19
5,1,0,16,2,843,8,2,13,2
7,3,2,1,5,3,933,0,4,0
1,7,11,5,2,1,0,990,1,10
4,1,3,8,4,3,5,6,936,4
6,5,1,8,11,2,0,6,5,965
