970,0,2,1,0,0,3,2,2,0
0,1123,2,2,0,1,2,1,4,0
4,3,1004,3,1,0,3,6,7,1
1,0,5,987,0,3,0,4,7,3
1,0,5,1,964,0,3,2,0,6
4,0,0,14,1,863,4,0,6,0
5,3,3,1,5,5,936,0,0,0
1,4,11,1,3,0,0,1002,3,3
6,1,5,3,5,2,1,4,945,2
3,6,0,10,13,2,0,10,4,961
