969,0,3,0,0,0,4,2,1,1
0,1125,3,1,0,1,2,0,3,0
2,1,1007,5,3,0,3,5,5,1
0,0,4,988,1,5,1,3,2,6
1,0,2,1,961,0,4,3,2,8
2,0,0,11,1,872,2,1,3,0
6,3,4,1,4,6,934,0,0,0
0,1,11,4,1,0,0,1004,1,6
3,0,3,10,4,4,4,5,936,5
0,2,0,4,6,4,1,3,2,987
