epoch,train_loss,val_loss,val_acc
0,1.2647966356179776,0.6828453652412664,0.8435
1,0.5293275367363846,0.45620273067885514,0.8846666666666667
2,0.39830152676521796,0.37775792398126434,0.8983333333333333
3,0.3405327614389889,0.33400965995981624,0.9103333333333333
4,0.3061519661897499,0.305726073498042,0.9201666666666667
5,0.28165120296733653,0.2841698157656901,0.9246666666666666
6,0.26272829163390227,0.26871592110866716,0.925
7,0.24719165858887834,0.25455831623090647,0.9315
8,0.2337456975617457,0.24273731947531912,0.9335
9,0.22210809887864572,0.2330894158784161,0.9351666666666667
10,0.21184659426776262,0.22505587056592427,0.936
11,0.20259671267569074,0.21678447922220775,0.9378333333333333
12,0.19427018480932612,0.20967489293976002,0.9393333333333334
13,0.18674518928251874,0.20250523572701115,0.9403333333333334
14,0.17981377434696583,0.19737087499693545,0.9423333333333334
15,0.17359967373120347,0.1908884334299292,0.9446666666666667
16,0.16766359610670484,0.1867417353356875,0.9451666666666667
17,0.16230606649994742,0.18219048989085024,0.9461666666666667
18,0.15736766833386384,0.1777698912147296,0.946
19,0.15271369475713395,0.17293335563997256,0.9493333333333334
20,0.1482917791057856,0.17012618155073478,0.9485
21,0.14384381680088285,0.16527247770991177,0.95
22,0.1400937263188917,0.16338042329622518,0.9513333333333334
23,0.1364621120059216,0.15988731017005528,0.9526666666666667
24,0.13295670322233896,0.1581462766988345,0.9526666666666667
25,0.12971181495455145,0.15607339945521717,0.9525
26,0.12650629079561462,0.1528284540690384,0.9541666666666667
27,0.12325156793470332,0.15194813139414326,0.9541666666666667
28,0.1204565799382782,0.1482154040899474,0.9551666666666667
29,0.11762973817398693,0.14574907857078742,0.9568333333333333
30,0.11498903516025277,0.1444194226385577,0.9573333333333334
31,0.11257827070503436,0.14230831719602016,0.9576666666666667
32,0.11008208412393834,0.14019666819189086,0.9578333333333333
33,0.1077047123222068,0.13951248275560396,0.9571666666666667
34,0.10539742117740435,0.13758768836054228,0.9583333333333334
35,0.10318804445631395,0.13564456501543534,0.9596666666666667
36,0.10114196953915677,0.1348527998955919,0.9593333333333334
37,0.09907383106748337,0.1332427625474551,0.9595
38,0.09709921200800346,0.132461410589682,0.9611666666666666
39,0.09535039308314774,0.1309708417662781,0.9601666666666666
40,0.09346079931478402,0.12895641676064648,0.961
41,0.09151441790260167,0.12862757627036384,0.9616666666666667
42,0.08996008598273073,0.12766648509435002,0.961
43,0.08816218554460592,0.12690159843654975,0.9618333333333333
44,0.08647015828266824,0.125933066478085,0.9626666666666667
45,0.08489614170425033,0.1242881673924961,0.9628333333333333
46,0.08344652971613818,0.12453614479014723,0.9628333333333333
47,0.0818309941017356,0.1223648190421403,0.9628333333333333
48,0.08042278504130726,0.1221843387333369,0.9626666666666667
49,0.07907883151117455,0.12092918385616487,0.9641666666666666
