968,0,4,0,0,1,4,1,2,0
0,1124,3,2,0,0,2,0,4,0
4,1,1006,2,1,0,4,6,7,1
0,0,3,995,0,0,0,4,4,4
1,0,2,1,963,0,7,4,1,3
2,1,0,19,1,857,6,2,2,2
5,2,1,1,3,7,937,0,2,0
1,4,9,2,0,0,0,1008,1,3
3,1,4,6,3,4,6,2,941,4
3,5,0,5,11,4,1,5,5,970
