970,0,1,1,1,1,2,2,2,0
1,1115,4,2,0,0,2,3,8,0
5,1,998,3,3,0,5,6,11,0
0,0,3,992,1,2,0,4,5,3
0,0,4,0,962,0,2,1,2,11
2,0,0,13,1,869,3,1,3,0
3,3,1,1,9,10,929,0,2,0
1,2,8,6,2,0,1,1000,3,5
3,0,3,7,3,3,2,4,947,2
2,2,0,8,12,6,0,8,7,964
