epoch,train_loss,val_loss,val_acc
0,0.6540094237550726,0.3502777236904051,0.9078333333333334
1,0.29599956746092376,0.27331652498390674,0.924
2,0.24244932608961917,0.23685376800715574,0.9336666666666666
3,0.21076328020627855,0.2118741751849268,0.942
4,0.18674173899030558,0.19270252340813307,0.9471666666666667
5,0.16769669388169176,0.17770490825783514,0.9498333333333333
6,0.1519176591846786,0.16611124027932309,0.951
7,0.1385590739502534,0.15716114479464066,0.9536666666666667
8,0.12708251634787782,0.14855075631222509,0.9548333333333333
9,0.11726272955758166,0.14299763326235373,0.9565
10,0.10845667313167727,0.1354165321037856,0.96
11,0.10066714921878803,0.12800113780998768,0.962
12,0.09400506608352292,0.12451275612498046,0.9623333333333334
13,0.08760143388787399,0.1213055074421862,0.9636666666666667
14,0.0825061441950342,0.11440716102163,0.9651666666666666
15,0.07732990241477956,0.11344738548012949,0.9651666666666666
16,0.07279780055231999,0.10942765683604616,0.9661666666666666
17,0.06875581190340768,0.10741897491034365,0.9675
18,0.06481624841826802,0.105860146745809,0.9676666666666667
19,0.061457270227544665,0.10203162082997987,0.9676666666666667
20,0.058241940230682,0.10083153311526354,0.9683333333333334
21,0.055087751968256306,0.09799355558166015,0.9696666666666667
22,0.052310800247507644,0.10017524220625644,0.968
23,0.04953200978908895,0.09725814284492401,0.9703333333333334
24,0.04721218105603309,0.09700303796306582,0.9701666666666666
25,0.044695033287275365,0.09629003576798013,0.9706666666666667
26,0.04255952882377323,0.09415892172119512,0.9716666666666667
27,0.04039964234556684,0.09278284433413254,0.9711666666666666
28,0.03845775573522588,0.08988027159926007,0.9721666666666666
29,0.036551210979014336,0.09047238273289777,0.9721666666666666
30,0.03469345845296261,0.09070627213938268,0.972
31,0.032982241497641646,0.08959585048443924,0.9725
32,0.03146325129309703,0.08838373823641067,0.973
33,0.029795558526909134,0.0886401334055486,0.972
34,0.0284980836758165,0.08741758316387889,0.9725
35,0.027116508100865664,0.08959852549248107,0.971
36,0.02570299263873989,0.08766305673772272,0.9736666666666667
37,0.024597672937580216,0.08789301825752951,0.9736666666666667
38,0.023332293113960813,0.08786780138674906,0.9731666666666666
39,0.02225831303329539,0.0867983564495017,0.9731666666666666
40,0.020974881209024816,0.08671429222245047,0.9736666666666667
41,0.020060107243785527,0.08626778841544708,0.9733333333333334
42,0.01905803817659982,0.08764158186861087,0.9735
43,0.01801991884793295,0.08747404490967092,0.974
44,0.017103730849701054,0.09149673202321787,0.9716666666666667
45,0.016399444919372553,0.08902297035456322,0.9726666666666667
46,0.015462853954570928,0.08824081298609125,0.975
47,0.014661785970896256,0.08751879475865208,0.9736666666666667
48,0.01399383170860168,0.08688562660107677,0.9746666666666667
49,0.013275246301774563,0.08814558967143866,0.9738333333333333
50,0.012553342088063607,0.08631425398651588,0.9751666666666666
51,0.011872940007323203,0.08858832018401662,0.974
