970,0,1,1,0,2,3,1,1,1
0,1124,4,0,0,1,2,1,3,0
5,2,1002,2,3,0,2,8,7,1
0,0,5,988,0,2,1,5,3,6
1,0,2,1,963,0,4,2,0,9
2,0,0,16,1,860,6,1,4,2
5,3,5,0,5,4,933,0,3,0
1,3,9,4,2,0,0,1004,0,5
4,1,6,6,4,2,1,3,942,5
2,3,0,6,9,2,0,4,3,980
