epoch,train_loss,val_loss,val_acc
0,0.959422800026368,0.4971036142416613,0.8798333333333334
1,0.4021524731811804,0.3638142136252437,0.9033333333333333
2,0.3225278275887216,0.3121413783886691,0.9161666666666667
3,0.28328616035974546,0.28093592721487953,0.9238333333333333
4,0.25680026129812183,0.26218436680698515,0.9275
5,0.23686033004858162,0.2431675066894808,0.9325
6,0.22032381710043059,0.23019814563351326,0.9388333333333333
7,0.20672835571851378,0.21996338457946119,0.9401666666666667
8,0.19492401918786925,0.20945048969113433,0.9431666666666667
9,0.1844196003071015,0.2018184636014833,0.9458333333333333
10,0.175435479613347,0.19560046413349855,0.9455
11,0.16715337350598036,0.1883987007440187,0.947
12,0.16004394934129107,0.18224238912321172,0.948
13,0.15298307742502487,0.1773263458797901,0.9495
14,0.1469769881235301,0.17204504329823744,0.9503333333333334
15,0.14113946032007063,0.16810973734940426,0.9508333333333333
16,0.1360643501133351,0.16571655353073828,0.95
17,0.13137288278371806,0.16058334681952885,0.9528333333333333
18,0.12689636842496124,0.15815393851753526,0.9523333333333334
19,0.12257390913367827,0.15486308778369615,0.953
20,0.11867331803993471,0.15073294821438576,0.9545
21,0.11485227681868108,0.1475398878407756,0.9556666666666667
22,0.11141218175135797,0.1458355193519835,0.956
23,0.10803401977524785,0.14391603475167586,0.9568333333333333
24,0.10483835598784234,0.14174844977838238,0.9565
25,0.10179735135039882,0.13995499507054104,0.9565
26,0.09884422382630492,0.13672504063072607,0.9581666666666667
27,0.0959519601270031,0.13528008715722625,0.9575
28,0.0934145787991969,0.13510987122691748,0.9575
29,0.09097794315329087,0.13106311961923817,0.9603333333333334
30,0.08863864491673466,0.1312578460112229,0.9588333333333333
31,0.08614976792538238,0.12810527819257775,0.9605
32,0.08381852575449454,0.12771158446620345,0.9606666666666667
33,0.0817067912480252,0.12524138689183795,0.9623333333333334
34,0.07979971863204856,0.12517256991586992,0.9613333333333334
35,0.077666600596922,0.12261581523010834,0.9636666666666667
36,0.07571836322403928,0.12258531644322426,0.9631666666666666
37,0.07400920159380596,0.12028700716902914,0.9643333333333334
38,0.07221331353307184,0.12106697075240405,0.9633333333333334
39,0.07042096426207703,0.1193185038765148,0.9626666666666667
40,0.06865788596057446,0.11788496980055072,0.965
41,0.06729653024021323,0.11704995879474088,0.966
42,0.06560051205522521,0.11676383050495186,0.9641666666666666
43,0.06423241602305307,0.11554414971026074,0.965
44,0.06267811003217012,0.11401766977942271,0.9663333333333334
45,0.06122491820498528,0.11472458435280594,0.9651666666666666
46,0.05997086753789161,0.11446191815355163,0.9646666666666667
47,0.05857194570035679,0.11249506604763779,0.9656666666666667
48,0.0573273423063828,0.11293044017053905,0.966
49,0.0560083867579654,0.11211442379282839,0.9658333333333333
50,0.05498180859245886,0.11096131240761524,0.9663333333333334
51,0.05372193474660431,0.1105493389453764,0.9668333333333333
52,0.05256954453965744,0.11020568078553161,0.9675
53,0.05145551785785151,0.10976788318046053,0.9671666666666666
54,0.05041343088000819,0.10918726509080828,0.966
55,0.04935431685920906,0.10818437687022195,0.9661666666666666
56,0.04832022741026485,0.10830387190992298,0.9673333333333334
57,0.047330786646993694,0.10733205687394458,0.968
58,0.04633882576976767,0.10812116260259122,0.967
59,0.045517342490936634,0.10728635454890086,0.968
60,0.044540724008769836,0.10658533413389538,0.967
61,0.04376457970247915,0.10684611245720671,0.9685
62,0.04284625087957439,0.10673881270973963,0.9681666666666666
63,0.04200188303703197,0.10578799706385009,0.9676666666666667
64,0.041167472887303026,0.10652306473914405,0.9678333333333333
65,0.0402198927404733,0.10580252295341132,0.9676666666666667
66,0.039504109181052516,0.10469584695811182,0.9685
67,0.038683883582729485,0.10512251166659467,0.9691666666666666
68,0.038075535681199146,0.10603311722357374,0.9683333333333334
69,0.03726620057139298,0.10614983829235992,0.9673333333333334
70,0.03654878692948496,0.10475349798081203,0.9683333333333334
71,0.03571018963325981,0.10482954911574166,0.969
72,0.035158853861259595,0.10477457784458041,0.9691666666666666
73,0.034469996661187316,0.10410546296663464,0.969
74,0.03383010300116659,0.10483287046965906,0.9693333333333334
