epoch,train_loss,val_loss,val_acc
0,0.7447934266476204,0.3951055706212938,0.8966666666666666
1,0.3298530950299888,0.30379798366257105,0.9193333333333333
2,0.27172754726498616,0.26748668158653793,0.9258333333333333
3,0.2398005234852343,0.24162504899622608,0.9335
4,0.2178205906795881,0.22422185871715813,0.9368333333333333
5,0.20110028830666937,0.2125140498652827,0.94
6,0.1873697830640837,0.20044634450498697,0.9421666666666667
7,0.17581489651226298,0.1918648208444808,0.9435
8,0.1655086712262278,0.18127761392322256,0.9465
9,0.15665387006166676,0.1755237121881241,0.948
10,0.14841888332701467,0.16894684032894777,0.95
11,0.14130461831965924,0.16241295772855785,0.9535
12,0.1346122267876213,0.15845135149846715,0.953
13,0.1288540071790668,0.15359776665681082,0.9555
14,0.12302486550133782,0.1503028587338948,0.9548333333333333
15,0.1178266337944005,0.1454110981234101,0.9585
16,0.11302401803685273,0.14153821645884226,0.9585
17,0.10842073396945055,0.14229616854837077,0.9578333333333333
18,0.10411489452069325,0.13541476871679564,0.96
19,0.10012592344308044,0.13417551851813647,0.9605
20,0.09628084938467875,0.13186129541848501,0.9613333333333334
21,0.09278756953812274,0.1272003383330818,0.9625
22,0.08932473879090087,0.12714392920769454,0.9613333333333334
23,0.08626388029485563,0.12441382581481696,0.9623333333333334
24,0.0832935217405479,0.12216906813580045,0.9623333333333334
25,0.08052329615915667,0.11959917041121347,0.9638333333333333
26,0.0777816188851636,0.11778023246400024,0.9636666666666667
27,0.07521949052852654,0.11596856660599995,0.9641666666666666
28,0.07282332529185064,0.11492334188512755,0.9655
29,0.07037020660719188,0.11286521646193129,0.9656666666666667
30,0.06819015076578384,0.11147190393828578,0.9658333333333333
31,0.0660467140000936,0.10964535033550764,0.9666666666666667
32,0.06404233435103958,0.10956921788084352,0.9673333333333334
33,0.061878488725732074,0.1084300005159681,0.9661666666666666
34,0.0602385081279773,0.1070371642296285,0.9673333333333334
35,0.058096320789127964,0.10669459882934257,0.968
36,0.05644437345833469,0.1047775354326301,0.9683333333333334
37,0.0548221928807305,0.10501866196237483,0.967
38,0.05328550996771742,0.10523079039838694,0.9671666666666666
39,0.05161775882711363,0.10314618573881341,0.9676666666666667
40,0.0501534285534371,0.1031590106734133,0.9673333333333334
41,0.04861065384949608,0.10271074841434946,0.9688333333333333
42,0.04716574936415075,0.10397958847987744,0.9675
43,0.0459182687421999,0.1017772581279957,0.9665
44,0.04453137210286997,0.1014957864714063,0.9678333333333333
45,0.04307229259218308,0.10000958863731396,0.9685
46,0.04193452739052159,0.09968646383296888,0.9678333333333333
47,0.040797777515346315,0.10021085467973816,0.9686666666666667
48,0.039591534267710955,0.10016550563628501,0.97
49,0.03863883122935251,0.10025631272251691,0.9691666666666666
50,0.03747686719160292,0.1022736496878882,0.9676666666666667
51,0.03641414912506107,0.1006143095009009,0.9685
52,0.03542556198916796,0.09970500452806541,0.9681666666666666
53,0.03444332682516987,0.09935310203293743,0.9691666666666666
54,0.03342321345181597,0.09928323205086556,0.969
55,0.03257818134858024,0.09895581191151856,0.969
56,0.03161079574791419,0.09910602660190594,0.9693333333333334
57,0.030794430862750372,0.10044920352044069,0.9688333333333333
58,0.029882608598343366,0.10123744526674511,0.9686666666666667
59,0.029097085208957825,0.10006821647643097,0.9691666666666666
60,0.028305597775118485,0.10086575378122228,0.9693333333333334
61,0.027528077109393922,0.10260820494749952,0.9686666666666667
62,0.026698280008948822,0.10053072019174039,0.9691666666666666
63,0.026036105328577298,0.10044344150671025,0.9695
64,0.02527209580567199,0.09939257917916938,0.9695
65,0.024604619990800377,0.10025332948749972,0.9696666666666667
