967,0,1,1,1,1,3,3,1,2
0,1122,4,0,0,1,3,1,4,0
4,1,1007,3,2,1,3,3,8,0
0,0,7,990,1,2,0,4,3,3
1,0,3,0,962,0,5,1,1,9
2,0,0,13,0,861,6,2,5,3
5,3,2,1,4,3,937,1,2,0
0,5,10,6,3,1,0,995,1,7
3,3,3,6,5,6,3,2,940,3
2,5,0,10,13,2,1,4,1,971
