966,0,1,1,0,2,6,2,2,0
0,1121,4,0,0,1,4,1,4,0
5,1,1003,5,3,1,3,6,5,0
0,0,13,974,0,4,0,10,6,3
2,1,5,0,949,0,7,3,2,13
2,1,0,12,2,858,10,1,4,2
6,3,6,0,5,5,931,0,2,0
2,6,16,3,3,0,0,991,1,6
6,2,7,10,4,3,7,10,922,3
9,7,1,10,21,4,0,9,1,947
