epoch,train_loss,val_loss,val_acc
0,0.7988034083051728,0.4194859510614384,0.8891666666666667
1,0.3492638792687002,0.31707642298024785,0.9173333333333333
2,0.2851840392629059,0.27505109149263457,0.9251666666666667
3,0.25085190301865357,0.2479150870018311,0.9323333333333333
4,0.225716611539735,0.22806801484014189,0.9363333333333334
5,0.20624505445390798,0.2132870465294725,0.94
6,0.19025278734395534,0.2001735929254663,0.9436666666666667
7,0.17652988010400308,0.18933528949056888,0.9458333333333333
8,0.16465882864224046,0.18066316824102346,0.9471666666666667
9,0.15425407543354105,0.17452698017715632,0.9495
10,0.14519095051921732,0.1665410531033532,0.9503333333333334
11,0.13694889485638662,0.16002246791347036,0.9525
12,0.12953470211003426,0.15427691426241422,0.9551666666666667
13,0.12307489791639997,0.14819317543171517,0.9561666666666667
14,0.11676280833065951,0.1467961184800477,0.9566666666666667
15,0.11099167136210145,0.13969369490201136,0.9585
16,0.1056137466086676,0.13511605995173404,0.9583333333333334
17,0.10078366163271706,0.13014673849875977,0.9613333333333334
18,0.0962415842826413,0.12767272338138008,0.9615
19,0.0920009363959089,0.12497649246188916,0.9615
20,0.08789655291378382,0.12173652065102532,0.9631666666666666
21,0.08421855072369082,0.12030610065669502,0.9635
22,0.08062202360339465,0.11673866612748676,0.9633333333333334
23,0.0771680099525276,0.11566573781269662,0.9658333333333333
24,0.07437182698419674,0.11272313561858904,0.9651666666666666
25,0.07126616976234042,0.1110962412539414,0.9665
26,0.06834309861672618,0.10965038704233289,0.9671666666666666
27,0.06569027720087574,0.10734228541111779,0.9685
28,0.06322511239892982,0.10683728445698396,0.9673333333333334
29,0.06096876139309991,0.10350521733273128,0.9676666666666667
30,0.05865856287878367,0.1029418281218225,0.9685
31,0.0562935925975693,0.10126992642925753,0.9693333333333334
32,0.05445059770722429,0.10380027876706115,0.9678333333333333
33,0.052388993859264515,0.09987762815456123,0.9693333333333334
34,0.050388459078211545,0.09790124630396037,0.9693333333333334
35,0.04863601721446658,0.09783599850933139,0.9698333333333333
36,0.04704724558120413,0.09764882853322279,0.9706666666666667
37,0.045182693174688836,0.09595280713299248,0.9701666666666666
38,0.04366901951409934,0.09606605468358571,0.97
39,0.04215476122728645,0.0951010302096057,0.9696666666666667
40,0.040607904332217955,0.09464341170696973,0.9711666666666666
41,0.03926896668819042,0.09332205956722613,0.9708333333333333
42,0.037807752820316315,0.093340794522829,0.9705
43,0.0364237954034645,0.09206780382291728,0.9706666666666667
44,0.035334973673115826,0.092417969599432,0.9713333333333334
45,0.03402298995927792,0.09191866689798894,0.971
46,0.03274513474434796,0.09270697014918396,0.9708333333333333
47,0.03172791095439504,0.09037797701022451,0.9721666666666666
48,0.03063540883097537,0.09111154269555219,0.971
49,0.029525056446408578,0.08916118137020214,0.9725
50,0.02847398076167712,0.09028728655055256,0.9713333333333334
51,0.02760990432599164,0.08937500111249902,0.9713333333333334
52,0.026543402000295292,0.0903280138002393,0.9713333333333334
53,0.02565968713180303,0.09007775978223613,0.9708333333333333
54,0.024760517909938554,0.0895356335321176,0.9716666666666667
55,0.02391594537353292,0.08968160015294867,0.9716666666666667
56,0.023116698960446578,0.08885946270546675,0.9711666666666666
57,0.02229386523941055,0.09156115873831595,0.9705
58,0.021600580808959727,0.08919747427201001,0.9715
59,0.020753482293960106,0.089300234096368,0.9716666666666667
60,0.02001351745192381,0.08846362924426959,0.9725
61,0.01931297557320537,0.08960801834529036,0.9716666666666667
62,0.01870726068888196,0.08861579661728143,0.973
63,0.01802462894170416,0.08917904497999196,0.9706666666666667
64,0.017398888202788225,0.09001483811715578,0.9713333333333334
65,0.01679426414488253,0.08853316952019158,0.9726666666666667
66,0.016134909698359762,0.08920464313340187,0.9723333333333334
67,0.015561816642714587,0.08901224771435616,0.9721666666666666
68,0.014972549596056034,0.08806239073671171,0.9733333333333334
69,0.014516015330582674,0.08852750998177601,0.9726666666666667
70,0.014042253214242548,0.08995976444209391,0.9723333333333334
71,0.013461941457923926,0.08953909017168603,0.9718333333333333
72,0.01285259248966174,0.09103086233361547,0.9713333333333334
73,0.012544484086144971,0.08993535247686875,0.9721666666666666
74,0.012149040728532609,0.08978395749429736,0.9726666666666667
