972,0,1,0,1,1,1,0,3,1
0,1122,3,2,0,1,1,1,5,0
7,1,1004,4,4,0,2,4,5,1
0,1,6,984,1,4,1,6,5,2
2,0,2,1,953,0,3,3,2,16
2,1,1,12,3,854,7,3,6,3
8,3,4,1,4,3,930,2,3,0
0,3,8,10,0,1,0,996,1,9
7,2,3,8,6,3,5,7,926,7
3,3,0,2,7,3,0,7,5,979
