968,0,1,2,0,3,2,3,1,0
0,1122,4,1,0,1,2,2,3,0
5,1,1009,2,3,0,3,4,4,1
1,0,3,981,0,11,1,6,2,5
1,0,1,1,956,0,6,3,2,12
2,1,0,8,0,869,3,3,4,2
6,3,2,0,2,4,938,2,1,0
1,3,9,2,1,0,0,1005,1,6
8,0,6,7,6,4,2,4,930,7
2,4,0,7,9,1,1,6,1,978
