970,0,2,1,0,1,3,1,2,0
0,1123,3,2,0,1,3,0,3,0
3,1,1014,1,2,0,2,5,4,0
0,0,8,989,0,3,1,3,3,3
1,0,0,1,966,0,5,2,1,6
2,0,0,11,1,864,6,0,7,1
5,3,4,1,5,4,934,0,2,0
1,5,12,3,2,0,0,996,3,6
4,2,7,3,5,3,2,5,939,4
1,4,1,8,9,2,0,8,1,975
