968,0,2,1,2,0,3,1,1,2
0,1121,4,1,0,1,3,1,4,0
5,1,1003,3,3,0,2,6,9,0
1,0,5,978,1,4,0,8,9,4
1,0,2,1,959,0,5,4,2,8
3,0,1,11,3,858,6,3,6,1
7,3,2,1,4,3,936,0,2,0
1,4,9,4,2,1,0,997,2,8
4,1,3,5,4,4,1,4,944,4
2,5,0,6,11,2,1,6,3,973
