epoch,train_loss,val_loss,val_acc
0,1.2039713796052454,0.6661981991125693,0.8426666666666667
1,0.512959749121423,0.44612787904105067,0.886
2,0.38803387014691565,0.3709427531557841,0.903
3,0.3360629507871448,0.3330425025600504,0.9103333333333333
4,0.3051655403097851,0.30827035741501896,0.9171666666666667
5,0.2829835311906537,0.2892174480349296,0.9208333333333333
6,0.2658661910893754,0.2745499357529612,0.9243333333333333
7,0.25144739500886915,0.260253590709305,0.9291666666666667
8,0.2391055498782757,0.25032906216437567,0.9311666666666667
9,0.22841315268445186,0.24107771283363813,0.9335
10,0.21890257829093265,0.2336035386227101,0.9363333333333334
11,0.2103947060175521,0.22540850975776075,0.9376666666666666
12,0.20249446685386008,0.21932109758482374,0.939
13,0.19536385975092616,0.21382827072685398,0.941
14,0.1889090722469059,0.2086348170379271,0.9416666666666667
15,0.18274625228032165,0.20382556785686604,0.9431666666666667
16,0.17707976454247026,0.19968516416627707,0.943
17,0.17207028869705576,0.19445260393077768,0.9436666666666667
18,0.1668466995378769,0.19210850559276232,0.9451666666666667
19,0.16247214424666595,0.1863041031425679,0.9466666666666667
20,0.15804957083338472,0.1832701498602894,0.947
21,0.15399525682569362,0.1807849727958739,0.9481666666666667
22,0.15012571220830398,0.17658073754820275,0.9498333333333333
23,0.1464358265693599,0.17532803104452668,0.9503333333333334
24,0.14288391115139187,0.17136500172024455,0.9501666666666667
25,0.1395359925105392,0.169323825459358,0.9503333333333334
26,0.13632972756923858,0.16578312447217508,0.9513333333333334
27,0.13333028790975476,0.16483495840028012,0.9513333333333334
28,0.13027099490704433,0.16129027631514295,0.9526666666666667
29,0.12760007535751094,0.15994151086534888,0.953
30,0.12492972842095844,0.15734856976135908,0.953
31,0.12225244690806518,0.1566493408630291,0.953
32,0.1198065800265958,0.1544040173472793,0.9533333333333334
33,0.1173172250490129,0.15276944036574217,0.9533333333333334
34,0.11504503867841012,0.1509815743224044,0.9538333333333333
35,0.11294729679854547,0.14840389061251585,0.9536666666666667
36,0.11061228526970597,0.14783404418096968,0.9551666666666667
37,0.10863554585711323,0.1453282965626024,0.9543333333333334
38,0.1065550896290014,0.14419766518586621,0.9555
39,0.10449160099289427,0.14245161782044044,0.9556666666666667
40,0.10256668485637668,0.14217626663374347,0.9571666666666667
41,0.10058272078415544,0.1398079377177183,0.9566666666666667
42,0.098908314860993,0.13839022066942508,0.9573333333333334
43,0.09714246278682392,0.13922936231455835,0.9568333333333333
44,0.09538208949236024,0.13844218773993314,0.9586666666666667
45,0.09367052588938472,0.1353528310319607,0.9581666666666667
46,0.09213907341875302,0.1344465229874662,0.958
47,0.0904616488988963,0.13280727186180596,0.96
48,0.08886966155587497,0.13203080043669407,0.9608333333333333
49,0.08727410086903141,0.13113758577563936,0.9598333333333333
50,0.08585115089765594,0.1315758585469024,0.96
51,0.08448405063849816,0.12847623054092122,0.9606666666666667
52,0.08303981646723474,0.1289694454239499,0.9605
53,0.08157909641757412,0.12800866447580905,0.9615
54,0.08017734966695075,0.12706384204194718,0.9603333333333334
55,0.07894114529004967,0.12598049425442237,0.9616666666666667
56,0.07761306395539276,0.12574396466345306,0.9615
57,0.07640233453011205,0.12472600183107456,0.9616666666666667
58,0.07508132044969698,0.12359368902032325,0.9625
59,0.07389529729721375,0.12415895603247375,0.962
60,0.07276217947908699,0.1220105974335625,0.9618333333333333
61,0.07146484967973199,0.12047708762148898,0.9633333333333334
62,0.0704828853562659,0.12078047039488175,0.963
63,0.06919279085827412,0.12124584482820429,0.9626666666666667
64,0.06812782002277964,0.11867599092247622,0.9631666666666666
65,0.06704831229039204,0.12009835806565525,0.9645
66,0.06610403701186854,0.11794902714862944,0.9643333333333334
67,0.06496096789728752,0.11742773263054473,0.9638333333333333
68,0.06404908264383431,0.11681781147239734,0.9638333333333333
69,0.06310244509949658,0.11605754936206297,0.9638333333333333
70,0.06214913998862983,0.11569763793299599,0.9648333333333333
71,0.061148530386125804,0.11604894500874896,0.965
72,0.06029031804275302,0.11475800637254137,0.9646666666666667
73,0.05937587566363611,0.11719933833195675,0.9648333333333333
74,0.058445195470816336,0.11455692322928743,0.9655
