epoch,train_loss,val_loss,val_acc
0,1.0228678674139515,0.5301356732550029,0.8681666666666666
1,0.4241124783927237,0.3810196451013852,0.8978333333333334
2,0.3354613720287262,0.3256379763260266,0.9113333333333333
3,0.2930844791887081,0.29170359730014367,0.9188333333333333
4,0.2652426924212021,0.26871401076924045,0.9256666666666666
5,0.24373161071772576,0.25208794278858704,0.9298333333333333
6,0.22624504628167857,0.23470856139297835,0.9351666666666667
7,0.21093439488705393,0.22412736374260234,0.9371666666666667
8,0.1978272768421513,0.2122640529047856,0.9406666666666667
9,0.18615265154841246,0.2017529657325215,0.943
10,0.17568061849469307,0.19219878319012598,0.9453333333333334
11,0.1663731550932547,0.1852153016540158,0.9468333333333333
12,0.15802559996737878,0.17865269045382054,0.949
13,0.15033150353513428,0.1718233676258949,0.9503333333333334
14,0.14339605108670572,0.16650863547558006,0.9506666666666667
15,0.1370701504740622,0.16166126650666804,0.9531666666666667
16,0.1311749447398484,0.1569305600551152,0.9536666666666667
17,0.12592571723420784,0.15210631066461608,0.954
18,0.12070031194898778,0.1490188475122307,0.9556666666666667
19,0.11603455386302718,0.14513819303134143,0.9558333333333333
20,0.11169708737012331,0.1402813704567322,0.9565
21,0.10748812018961118,0.13774598703628996,0.958
22,0.10371938154764793,0.13480110904179796,0.9578333333333333
23,0.10007057663526392,0.1327272935261604,0.9588333333333333
24,0.09646643589716242,0.12985817553094378,0.9598333333333333
25,0.09329513811344817,0.12737627039415494,0.961
26,0.09015631459677535,0.1266728026399914,0.9605
27,0.08718516812916785,0.1219558072003584,0.9625
28,0.08448080418125693,0.11972181550669385,0.9638333333333333
29,0.08186216107693116,0.11992625984421214,0.963
30,0.07924632855635232,0.11639176928743641,0.9641666666666666
31,0.076743940432014,0.113817055085014,0.9655
32,0.07446947480248103,0.11314423465792474,0.9646666666666667
33,0.07221566248674068,0.1140318666115721,0.9641666666666666
34,0.07014657898915878,0.11262129495027948,0.9651666666666666
35,0.0680793152952397,0.10921176668022688,0.9663333333333334
36,0.06595227690638907,0.10844636045067985,0.9663333333333334
37,0.06425282785911923,0.10734541010360032,0.9656666666666667
38,0.06240250744293295,0.10607463966507348,0.9681666666666666
39,0.060635122716437964,0.10497485014586903,0.9681666666666666
40,0.058959981755026515,0.10364591620350734,0.9685
41,0.05736600388389306,0.10222992403565909,0.9681666666666666
42,0.05565098727453243,0.1025045906947834,0.9676666666666667
43,0.05430330508761542,0.10082938470692453,0.9686666666666667
44,0.0529022294197032,0.10115796596720938,0.9673333333333334
45,0.051350644740225417,0.09969799065583115,0.9693333333333334
46,0.05006053409502102,0.09852393226808795,0.9696666666666667
47,0.04863235415369092,0.09749995546466864,0.9691666666666666
48,0.04743880713881214,0.09722629670723737,0.9698333333333333
49,0.04614573598570581,0.09686225502669371,0.97
50,0.04497310751321702,0.09622471966836908,0.9703333333333334
51,0.04387372303080351,0.09598855279584116,0.9696666666666667
52,0.0426678190021031,0.09579505097481111,0.97
53,0.04163284604436745,0.09608829598348369,0.9706666666666667
54,0.0406134785935948,0.095478486302903,0.97
55,0.03944453277972132,0.09388617384331595,0.9703333333333334
56,0.03855716064098028,0.09386674846145375,0.9701666666666666
57,0.03751164530131107,0.09384041580891346,0.9715
58,0.03654002584649476,0.09282305790103804,0.9708333333333333
59,0.03558938897913983,0.09413008402495124,0.9713333333333334
60,0.034735266661925605,0.09209412663609436,0.9716666666666667
61,0.0338701141355806,0.09207653335048976,0.9715
62,0.03295053547402951,0.0909113541215207,0.9711666666666666
63,0.03209979660940245,0.09082563435209322,0.9718333333333333
64,0.03128429190147783,0.09117834679359597,0.9721666666666666
65,0.03045449724796955,0.09004782114488531,0.972
66,0.029751350064825,0.09109311192767428,0.9715
67,0.028961001127726045,0.09080695392460482,0.9725
68,0.028238808617148822,0.089668179691885,0.972
69,0.0274547850034886,0.08995411435345951,0.9718333333333333
70,0.026806426311503997,0.08993023834735983,0.9726666666666667
71,0.02602743239632605,0.09169029132502918,0.9738333333333333
72,0.02546857157203761,0.08931029250870938,0.9725
73,0.024791326312102006,0.08880916004986812,0.9733333333333334
74,0.0241518361049861,0.08897542652318316,0.9738333333333333
