969,0,1,1,0,2,3,3,1,0
0,1126,3,1,0,1,2,0,2,0
5,1,1007,2,1,0,2,3,10,1
0,0,5,988,0,3,0,5,4,5
0,0,2,1,961,0,6,2,0,10
2,1,0,10,1,866,5,2,5,0
6,3,3,1,3,5,934,0,3,0
1,4,9,4,1,0,0,1001,2,6
3,1,4,7,4,6,2,4,939,4
1,4,0,8,7,3,1,6,3,976
