967,0,0,1,0,0,5,0,3,4
0,1124,4,0,0,1,3,0,3,0
7,4,996,2,7,1,2,7,6,0
1,0,2,985,0,3,2,7,6,4
0,0,4,1,958,1,6,1,0,11
3,1,0,9,2,855,9,2,9,2
4,3,1,1,5,3,939,0,2,0
1,5,7,2,3,1,0,997,4,8
3,0,3,6,4,3,6,5,939,5
2,5,0,6,5,2,0,7,1,981
