965,0,2,1,2,1,2,2,4,1
0,1119,4,2,0,1,3,1,5,0
4,0,1010,2,2,0,3,3,8,0
0,0,5,992,0,3,0,4,2,4
1,0,3,1,965,0,4,3,1,4
2,0,0,10,1,866,3,1,5,4
4,2,3,1,7,4,935,0,2,0
0,2,12,3,2,0,0,999,4,6
3,0,7,6,3,2,1,2,947,3
1,5,0,5,8,3,1,6,3,977
