966,0,2,1,1,2,2,2,2,2
0,1125,4,0,0,1,2,1,2,0
5,1,1003,5,2,0,2,5,9,0
0,0,4,992,0,3,0,4,4,3
1,0,2,1,964,0,3,2,1,8
2,0,0,13,0,864,3,2,5,3
4,3,1,1,5,7,936,1,0,0
1,4,7,3,3,0,0,1002,2,6
5,0,6,5,3,4,3,3,942,3
3,4,0,6,8,1,1,5,3,978
